order_id,order_date,store_id,region,product_id,category,quantity,unit_price,discount
O01510,2026-03-01,S01,Berlin,P01,Beverages,8,3.42,0.0
O01511,2026-01-25,S04,Cologne,P01,Beverages,1,3.33,0.0
O01512,2026-01-18,S03,Munich,P06,Frozen,8,4.19,0.15
O01513,2026-03-26,S02,Hamburg,P06,Frozen,8,3.9,0.0
O01514,2026-01-21,S02,Hamburg,P07,Bakery,1,1.53,0.05
O01515,2026-03-10,S04,Cologne,P02,Snacks,2,2.07,0.1
O01516,2026-01-20,S04,Cologne,P03,Dairy,3,1.13,0.15
O01517,2026-03-10,S02,Hamburg,P04,Produce,1,0.85,0.0
O01518,2026-03-24,S01,Berlin,P04,Produce,5,0.79,0.0
O01519,2026-01-07,S04,Cologne,P07,Bakery,4,1.63,0.0
O01520,2026-01-31,S02,Hamburg,P01,Beverages,1,3.45,0.0
O01521,2026-02-13,S02,Hamburg,P06,Frozen,2,3.97,0.0
O01522,2026-03-27,S02,Hamburg,P06,Frozen,3,3.82,0.0
O01523,2026-02-11,S03,Munich,P05,Household,4,5.64,0.0
O01524,2026-02-20,S04,Cologne,P01,Beverages,4,3.3,0.0
O01525,2026-01-23,S01,Berlin,P04,Produce,6,0.72,0.05
O01526,2026-01-09,S03,Munich,P06,Frozen,10,4.09,0.05
O01527,2026-02-22,S03,Munich,P07,Bakery,10,1.5,0.0
O01528,2026-03-10,S05,Frankfurt,P02,Snacks,5,2.18,0.0
O01529,2026-03-22,S04,Cologne,P06,Frozen,3,4.06,0.0
O01530,2026-03-30,S03,Munich,P07,Bakery,8,1.37,0.15
O01531,2026-02-27,S04,Cologne,P05,Household,4,5.5,0.0
O01532,2026-01-02,S02,Hamburg,P01,Beverages,10,3.68,0.05
O01533,2026-02-24,S02,Hamburg,P05,Household,2,5.02,0.0
O01534,2026-02-07,S02,Hamburg,P02,Snacks,7,1.88,0.15
O01535,2026-03-18,S04,Cologne,P06,Frozen,6,3.89,0.0
O01536,2026-01-06,S05,Frankfurt,P07,Bakery,7,1.54,0.05
O01537,2026-01-30,S03,Munich,P03,Dairy,4,1.13,0.15
O01538,2026-02-01,S02,Hamburg,P05,Household,7,5.52,0.15
O01539,2026-01-01,S01,Berlin,P07,Bakery,8,1.37,0.15
O01540,2026-01-19,S02,Hamburg,P02,Snacks,2,1.87,0.0
O01541,2026-01-27,S02,Hamburg,P05,Household,2,5.42,0.0
O01542,2026-01-22,S02,Hamburg,P02,Snacks,7,1.87,0.1
O01543,2026-03-15,S04,Cologne,P06,Frozen,4,4.01,0.0
O01544,2026-01-11,S03,Munich,P04,Produce,7,0.75,0.0
O01545,2026-03-06,S05,Frankfurt,P06,Frozen,7,4.42,0.0
O01546,2026-03-03,S01,Berlin,P07,Bakery,7,1.48,0.1
O01547,2026-03-18,S05,Frankfurt,P02,Snacks,9,2.09,0.1
O01548,2026-02-09,S04,Cologne,P03,Dairy,7,1.21,0.0
O01549,2026-02-12,S02,Hamburg,P06,Frozen,8,3.94,0.0
O01550,2026-01-01,S01,Berlin,P07,Bakery,9,1.57,0.0
O01551,2026-02-21,S04,Cologne,P04,Produce,6,0.78,0.0
O01552,2026-03-17,S01,Berlin,P04,Produce,1,0.88,0.15
O01553,2026-01-21,S02,Hamburg,P07,Bakery,7,1.64,0.0
O01554,2026-02-14,S05,Frankfurt,P06,Frozen,8,4.31,0.0
O01555,2026-01-08,S04,Cologne,P04,Produce,4,0.76,0.1
O01556,2026-03-22,S01,Berlin,P06,Frozen,3,4.0,0.0
O01557,2026-03-29,S02,Hamburg,P03,Dairy,4,1.22,0.0
O01558,2026-01-21,S01,Berlin,P01,Beverages,2,3.6,0.0
O01559,2026-02-20,S05,Frankfurt,P01,Beverages,9,3.79,0.0
O01560,2026-01-22,S04,Cologne,P03,Dairy,5,1.2,0.0
O01561,2026-02-18,S05,Frankfurt,P03,Dairy,7,1.26,0.0
O01562,2026-01-12,S01,Berlin,P06,Frozen,10,4.43,0.0
O01563,2026-01-19,S03,Munich,P06,Frozen,4,4.56,0.0
O01564,2026-02-09,S01,Berlin,P02,Snacks,8,1.8,0.15
O01565,2026-02-23,S05,Frankfurt,P04,Produce,5,0.84,0.1
O01566,2026-01-24,S02,Hamburg,P02,Snacks,8,1.87,0.0
O01567,2026-02-27,S05,Frankfurt,P07,Bakery,4,1.41,0.05
O01568,2026-01-25,S03,Munich,P07,Bakery,7,1.48,0.0
O01569,2026-01-14,S02,Hamburg,P01,Beverages,5,3.21,0.05
O01570,2026-02-13,S01,Berlin,P05,Household,4,5.48,0.0
O01571,2026-01-13,S01,Berlin,P01,Beverages,5,3.68,0.15
O01572,2026-01-06,S01,Berlin,P02,Snacks,9,2.12,0.0
O01573,2026-03-08,S03,Munich,P04,Produce,8,0.84,0.0
O01574,2026-02-13,S03,Munich,P06,Frozen,6,4.62,0.0
O01575,2026-02-16,S04,Cologne,P04,Produce,10,0.73,0.0
O01576,2026-02-12,S01,Berlin,P01,Beverages,8,3.76,0.0
O01577,2026-01-18,S01,Berlin,P05,Household,2,5.91,0.15
O01578,2026-02-01,S03,Munich,P04,Produce,10,0.83,0.0
O01579,2026-03-07,S04,Cologne,P06,Frozen,4,3.78,0.0
O01580,2026-02-11,S01,Berlin,P06,Frozen,6,4.51,0.0
O01581,2026-02-11,S04,Cologne,P02,Snacks,10,1.99,0.0
O01582,2026-01-11,S03,Munich,P04,Produce,8,0.88,0.0
O01583,2026-01-13,S04,Cologne,P03,Dairy,10,1.13,0.15
O01584,2026-03-15,S05,Frankfurt,P01,Beverages,3,3.5,0.15
O01585,2026-03-12,S04,Cologne,P02,Snacks,8,2.18,0.0
O01586,2026-03-11,S02,Hamburg,P02,Snacks,4,1.87,0.0
O01587,2026-03-31,S01,Berlin,P01,Beverages,7,3.85,0.1
O01588,2026-02-19,S03,Munich,P02,Snacks,5,2.07,0.0
O01589,2026-03-27,S01,Berlin,P06,Frozen,3,4.56,0.0
O01590,2026-03-04,S01,Berlin,P07,Bakery,6,1.61,0.0
O01591,2026-03-18,S01,Berlin,P06,Frozen,6,4.1,0.0
O01592,2026-02-18,S05,Frankfurt,P07,Bakery,7,1.59,0.05
O01593,2026-02-07,S01,Berlin,P01,Beverages,2,3.39,0.0
O01594,2026-01-25,S01,Berlin,P05,Household,6,5.09,0.0
O01595,2026-02-18,S05,Frankfurt,P06,Frozen,1,4.04,0.0
O01596,2026-01-25,S04,Cologne,P04,Produce,6,0.84,0.0
O01597,2026-01-17,S05,Frankfurt,P06,Frozen,10,4.28,0.05
O01598,2026-03-10,S04,Cologne,P03,Dairy,3,1.28,0.05
O01599,2026-03-05,S04,Cologne,P02,Snacks,10,1.91,0.0
O01600,2026-03-31,S01,Berlin,P05,Household,6,5.29,0.0
O01601,2026-01-16,S03,Munich,P07,Bakery,10,1.49,0.0
O01602,2026-03-05,S03,Munich,P06,Frozen,7,3.83,0.0
O01603,2026-01-20,S02,Hamburg,P07,Bakery,4,1.56,0.05
O01604,2026-03-04,S04,Cologne,P03,Dairy,3,1.32,0.0
O01605,2026-02-13,S04,Cologne,P06,Frozen,8,4.61,0.0
O01606,2026-02-20,S01,Berlin,P05,Household,5,5.26,0.0
O01607,2026-03-31,S05,Frankfurt,P04,Produce,2,0.74,0.0
O01608,2026-03-16,S01,Berlin,P07,Bakery,5,1.49,0.05
O01609,2026-02-26,S04,Cologne,P03,Dairy,3,1.13,0.0
O01610,2026-01-26,S01,Berlin,P03,Dairy,10,1.1,0.0
O01611,2026-01-19,S04,Cologne,P04,Produce,3,0.87,0.1
O01612,2026-01-23,S01,Berlin,P01,Beverages,9,3.61,0.0
O01613,2026-01-20,S04,Cologne,P02,Snacks,1,1.85,0.0
O01614,2026-02-08,S05,Frankfurt,P02,Snacks,7,2.11,0.0
O01615,2026-03-27,S01,Berlin,P07,Bakery,8,1.61,0.0
O01616,2026-02-05,S04,Cologne,P03,Dairy,1,1.11,0.1
O01617,2026-03-24,S05,Frankfurt,P02,Snacks,1,2.03,0.0
O01618,2026-03-03,S03,Munich,P06,Frozen,2,4.45,0.1
O01619,2026-03-24,S04,Cologne,P03,Dairy,10,1.11,0.0
O01620,2026-03-10,S02,Hamburg,P04,Produce,1,0.78,0.0
O01621,2026-03-09,S04,Cologne,P01,Beverages,9,3.74,0.0
O01622,2026-03-25,S01,Berlin,P07,Bakery,4,1.64,0.0
O01623,2026-01-24,S05,Frankfurt,P06,Frozen,3,3.78,0.0
O01624,2026-02-10,S01,Berlin,P01,Beverages,3,3.55,0.0
O01625,2026-01-12,S05,Frankfurt,P03,Dairy,1,1.1,0.1
O01626,2026-02-16,S05,Frankfurt,P02,Snacks,7,2.19,0.0
O01627,2026-02-01,S03,Munich,P01,Beverages,9,3.78,0.15
O01628,2026-02-26,S02,Hamburg,P05,Household,8,5.71,0.0
O01629,2026-02-15,S05,Frankfurt,P05,Household,9,5.18,0.05
O01630,2026-01-31,S01,Berlin,P02,Snacks,3,1.92,0.0
O01631,2026-01-18,S05,Frankfurt,P05,Household,4,5.6,0.15
O01632,2026-03-21,S04,Cologne,P01,Beverages,9,3.33,0.0
O01633,2026-01-21,S04,Cologne,P04,Produce,2,0.87,0.0
O01634,2026-03-30,S02,Hamburg,P05,Household,4,5.03,0.0
O01635,2026-03-23,S02,Hamburg,P06,Frozen,6,4.25,0.0
O01636,2026-03-07,S05,Frankfurt,P02,Snacks,7,2.13,0.0
O01637,2026-02-25,S04,Cologne,P01,Beverages,10,3.32,0.15
O01638,2026-01-15,S05,Frankfurt,P04,Produce,2,0.77,0.1
O01639,2026-02-04,S02,Hamburg,P07,Bakery,4,1.43,0.05
O01640,2026-02-18,S01,Berlin,P07,Bakery,2,1.4,0.0
O01641,2026-02-09,S05,Frankfurt,P07,Bakery,8,1.38,0.0
O01642,2026-03-15,S03,Munich,P05,Household,5,5.62,0.0
O01643,2026-01-22,S03,Munich,P07,Bakery,7,1.4,0.0
O01644,2026-03-28,S05,Frankfurt,P05,Household,10,5.92,0.0
O01645,2026-03-17,S02,Hamburg,P03,Dairy,1,1.24,0.0
O01646,2026-03-26,S02,Hamburg,P02,Snacks,7,2.03,0.15
O01647,2026-03-23,S03,Munich,P06,Frozen,4,4.35,0.0
O01648,2026-02-28,S02,Hamburg,P04,Produce,6,0.85,0.0
O01649,2026-02-05,S04,Cologne,P05,Household,4,5.29,0.0
O01650,2026-02-09,S04,Cologne,P07,Bakery,6,1.6,0.0
O01651,2026-01-10,S02,Hamburg,P01,Beverages,3,3.55,0.1
O01652,2026-03-12,S04,Cologne,P07,Bakery,1,1.64,0.0
O01653,2026-03-07,S02,Hamburg,P04,Produce,8,0.8,0.0
O01654,2026-03-10,S01,Berlin,P04,Produce,1,0.82,0.0
O01655,2026-01-01,S04,Cologne,P06,Frozen,9,4.41,0.15
O01656,2026-03-26,S05,Frankfurt,P06,Frozen,10,3.82,0.0
O01657,2026-01-22,S05,Frankfurt,P02,Snacks,3,1.83,0.0
O01658,2026-03-07,S03,Munich,P01,Beverages,7,3.5,0.05
O01659,2026-02-13,S02,Hamburg,P07,Bakery,9,1.61,0.0
O01660,2026-02-07,S03,Munich,P04,Produce,5,0.76,0.15
O01661,2026-03-14,S04,Cologne,P02,Snacks,5,2.17,0.0
O01662,2026-03-07,S01,Berlin,P04,Produce,10,0.86,0.05
O01663,2026-03-20,S04,Cologne,P03,Dairy,5,1.16,0.15
O01664,2026-01-24,S04,Cologne,P03,Dairy,1,1.1,0.0
O01665,2026-01-11,S05,Frankfurt,P05,Household,3,5.4,0.0
O01666,2026-01-01,S02,Hamburg,P07,Bakery,5,1.42,0.0
O01667,2026-02-08,S03,Munich,P04,Produce,3,0.81,0.1
O01668,2026-03-26,S04,Cologne,P02,Snacks,3,1.94,0.0
O01669,2026-02-15,S02,Hamburg,P01,Beverages,4,3.35,0.1
O01670,2026-02-12,S01,Berlin,P02,Snacks,4,2.18,0.0
O01671,2026-02-04,S01,Berlin,P04,Produce,8,0.81,0.0
O01672,2026-01-17,S03,Munich,P07,Bakery,7,1.5,0.0
O01673,2026-02-19,S02,Hamburg,P01,Beverages,2,3.7,0.1
O01674,2026-03-06,S01,Berlin,P07,Bakery,4,1.37,0.0
O01675,2026-02-24,S05,Frankfurt,P06,Frozen,1,4.14,0.1
O01676,2026-01-11,S04,Cologne,P02,Snacks,10,1.86,0.0
O01677,2026-02-01,S03,Munich,P07,Bakery,2,1.61,0.0
O01678,2026-02-01,S04,Cologne,P02,Snacks,8,2.08,0.0
O01679,2026-03-31,S05,Frankfurt,P05,Household,3,5.16,0.0
O01680,2026-03-22,S02,Hamburg,P02,Snacks,2,1.85,0.05
O01681,2026-01-19,S04,Cologne,P01,Beverages,10,3.29,0.0
O01682,2026-02-18,S04,Cologne,P05,Household,5,5.72,0.0
O01683,2026-01-29,S03,Munich,P04,Produce,8,0.73,0.0
O01684,2026-01-07,S03,Munich,P01,Beverages,5,3.4,0.0
O01685,2026-02-23,S02,Hamburg,P03,Dairy,1,1.12,0.15
O01686,2026-02-11,S02,Hamburg,P03,Dairy,8,1.15,0.0
O01687,2026-02-25,S02,Hamburg,P03,Dairy,8,1.17,0.0
O01688,2026-01-13,S01,Berlin,P06,Frozen,9,4.43,0.1
O01689,2026-02-16,S05,Frankfurt,P05,Household,10,5.36,0.0
O01690,2026-01-27,S05,Frankfurt,P04,Produce,2,0.86,0.15
O01691,2026-03-19,S01,Berlin,P01,Beverages,10,3.83,0.0
O01692,2026-01-25,S02,Hamburg,P06,Frozen,8,4.56,0.15
O01693,2026-03-21,S03,Munich,P03,Dairy,8,1.32,0.15
O01694,2026-01-20,S01,Berlin,P02,Snacks,4,1.97,0.0
O01695,2026-03-13,S03,Munich,P03,Dairy,8,1.23,0.1
O01696,2026-01-09,S04,Cologne,P04,Produce,9,0.87,0.0
O01697,2026-01-03,S02,Hamburg,P05,Household,5,5.72,0.05
O01698,2026-03-14,S01,Berlin,P07,Bakery,4,1.57,0.0
O01699,2026-03-29,S05,Frankfurt,P07,Bakery,9,1.64,0.15
O01700,2026-02-19,S05,Frankfurt,P07,Bakery,7,1.47,0.05
O01701,2026-01-01,S02,Hamburg,P05,Household,4,5.6,0.15
O01702,2026-02-28,S05,Frankfurt,P06,Frozen,9,4.0,0.0
O01703,2026-02-07,S03,Munich,P05,Household,2,5.14,0.05
O01704,2026-02-07,S01,Berlin,P06,Frozen,3,4.57,0.05
O01705,2026-02-04,S01,Berlin,P06,Frozen,4,4.61,0.05
O01706,2026-01-01,S03,Munich,P06,Frozen,10,4.6,0.0
O01707,2026-03-12,S03,Munich,P06,Frozen,3,4.12,0.0
O01708,2026-02-11,S01,Berlin,P06,Frozen,1,4.47,0.1
O01709,2026-01-23,S03,Munich,P01,Beverages,9,3.61,0.0
O01710,2026-03-16,S01,Berlin,P06,Frozen,7,4.57,0.15
O01711,2026-03-23,S05,Frankfurt,P05,Household,4,5.85,0.1
O01712,2026-01-27,S05,Frankfurt,P06,Frozen,7,3.91,0.15
O01713,2026-02-25,S03,Munich,P02,Snacks,8,1.84,0.05
O01714,2026-01-23,S02,Hamburg,P05,Household,8,5.99,0.1
O01715,2026-01-03,S03,Munich,P02,Snacks,3,2.13,0.0
O01716,2026-01-25,S01,Berlin,P02,Snacks,2,1.97,0.0
O01717,2026-03-24,S04,Cologne,P01,Beverages,9,3.25,0.0
O01718,2026-01-02,S05,Frankfurt,P01,Beverages,7,3.42,0.05
O01719,2026-03-24,S01,Berlin,P02,Snacks,4,2.11,0.15
O01720,2026-03-18,S01,Berlin,P07,Bakery,1,1.64,0.15
O01721,2026-02-13,S01,Berlin,P02,Snacks,3,1.99,0.0
O01722,2026-02-26,S02,Hamburg,P03,Dairy,6,1.19,0.15
O01723,2026-03-30,S03,Munich,P06,Frozen,9,3.88,0.0
O01724,2026-01-14,S05,Frankfurt,P03,Dairy,2,1.2,0.0
O01725,2026-01-19,S01,Berlin,P02,Snacks,1,1.89,0.0
O01726,2026-02-15,S03,Munich,P02,Snacks,7,2.07,0.0
O01727,2026-01-15,S04,Cologne,P02,Snacks,2,1.89,0.0
O01728,2026-02-06,S03,Munich,P01,Beverages,10,3.38,0.0
O01729,2026-01-11,S01,Berlin,P05,Household,3,5.15,0.0
O01730,2026-03-18,S02,Hamburg,P06,Frozen,7,3.91,0.0
O01731,2026-02-08,S05,Frankfurt,P07,Bakery,5,1.45,0.1
O01732,2026-03-26,S03,Munich,P03,Dairy,2,1.27,0.0
O01733,2026-01-20,S02,Hamburg,P03,Dairy,3,1.17,0.0
O01734,2026-03-03,S01,Berlin,P01,Beverages,10,3.45,0.0
O01735,2026-01-19,S01,Berlin,P03,Dairy,3,1.12,0.0
O01736,2026-02-10,S04,Cologne,P04,Produce,8,0.83,0.0
O01737,2026-03-23,S03,Munich,P02,Snacks,4,1.95,0.0
O01738,2026-03-10,S05,Frankfurt,P04,Produce,9,0.81,0.05
O01739,2026-03-16,S04,Cologne,P05,Household,10,5.8,0.0
O01740,2026-01-29,S01,Berlin,P02,Snacks,6,1.8,0.0
O01741,2026-01-03,S03,Munich,P05,Household,8,6.0,0.0
O01742,2026-01-08,S03,Munich,P03,Dairy,3,1.15,0.15
O01743,2026-02-23,S02,Hamburg,P02,Snacks,4,1.82,0.15
O01744,2026-01-19,S04,Cologne,P06,Frozen,1,4.36,0.0
O01745,2026-01-07,S01,Berlin,P06,Frozen,10,3.84,0.0
O01746,2026-01-21,S01,Berlin,P02,Snacks,6,1.86,0.05
O01747,2026-03-14,S04,Cologne,P02,Snacks,3,1.99,0.15
O01748,2026-03-31,S03,Munich,P04,Produce,7,0.84,0.0
O01749,2026-03-24,S01,Berlin,P03,Dairy,2,1.12,0.0
O01750,2026-01-05,S05,Frankfurt,P07,Bakery,3,1.5,0.1
O01751,2026-03-29,S04,Cologne,P05,Household,5,5.96,0.0
O01752,2026-01-30,S04,Cologne,P02,Snacks,5,2.19,0.0
O01753,2026-01-17,S02,Hamburg,P04,Produce,10,0.73,0.0
O01754,2026-03-13,S05,Frankfurt,P07,Bakery,2,1.59,0.0
O01755,2026-02-10,S04,Cologne,P07,Bakery,7,1.4,0.0
O01756,2026-03-24,S04,Cologne,P02,Snacks,5,1.84,0.15
O01757,2026-02-12,S01,Berlin,P02,Snacks,5,1.87,0.05
O01758,2026-03-18,S01,Berlin,P07,Bakery,5,1.41,0.05
O01759,2026-01-31,S03,Munich,P01,Beverages,10,3.55,0.0
O01760,2026-03-03,S01,Berlin,P01,Beverages,6,3.22,0.0
O01761,2026-02-15,S03,Munich,P04,Produce,9,0.75,0.0
O01762,2026-02-15,S02,Hamburg,P06,Frozen,2,4.06,0.0
O01763,2026-03-06,S01,Berlin,P05,Household,3,4.98,0.0
O01764,2026-03-03,S05,Frankfurt,P07,Bakery,1,1.44,0.1
O01765,2026-01-11,S01,Berlin,P06,Frozen,4,4.52,0.0
O01766,2026-03-25,S02,Hamburg,P07,Bakery,3,1.65,0.0
O01767,2026-03-19,S05,Frankfurt,P07,Bakery,6,1.48,0.1
O01768,2026-02-16,S05,Frankfurt,P07,Bakery,7,1.36,0.0
O01769,2026-03-29,S04,Cologne,P02,Snacks,4,2.2,0.0
O01770,2026-01-20,S05,Frankfurt,P06,Frozen,8,3.86,0.1
O01771,2026-03-12,S01,Berlin,P04,Produce,2,0.79,0.1
O01772,2026-01-21,S01,Berlin,P03,Dairy,10,1.17,0.05
O01773,2026-02-28,S03,Munich,P04,Produce,5,0.84,0.0
O01774,2026-01-18,S01,Berlin,P05,Household,8,4.99,0.0
O01775,2026-02-21,S04,Cologne,P07,Bakery,10,1.63,0.1
O01776,2026-03-07,S05,Frankfurt,P03,Dairy,6,1.1,0.0
O01777,2026-02-27,S03,Munich,P06,Frozen,1,4.3,0.0
O01778,2026-02-01,S05,Frankfurt,P01,Beverages,3,3.75,0.05
O01779,2026-03-14,S04,Cologne,P07,Bakery,2,1.42,0.0
O01780,2026-03-27,S01,Berlin,P03,Dairy,8,1.19,0.0
O01781,2026-03-01,S01,Berlin,P01,Beverages,3,3.66,0.0
O01782,2026-02-20,S04,Cologne,P02,Snacks,7,1.93,0.0
O01783,2026-03-19,S04,Cologne,P02,Snacks,8,1.85,0.0
O01784,2026-03-11,S02,Hamburg,P04,Produce,3,0.82,0.0
O01785,2026-01-05,S05,Frankfurt,P07,Bakery,7,1.37,0.0
O01786,2026-02-25,S04,Cologne,P02,Snacks,1,1.88,0.15
O01787,2026-02-24,S03,Munich,P03,Dairy,3,1.1,0.1
O01788,2026-01-11,S03,Munich,P07,Bakery,8,1.61,0.0
O01789,2026-03-27,S03,Munich,P02,Snacks,1,1.84,0.0
O01790,2026-02-13,S03,Munich,P02,Snacks,4,1.94,0.0
O01791,2026-03-02,S05,Frankfurt,P06,Frozen,3,4.59,0.0
O01792,2026-03-30,S05,Frankfurt,P04,Produce,1,0.81,0.0
O01793,2026-01-26,S01,Berlin,P06,Frozen,10,4.3,0.0
O01794,2026-02-10,S01,Berlin,P02,Snacks,8,2.17,0.0
O01795,2026-02-10,S01,Berlin,P07,Bakery,7,1.43,0.0
O01796,2026-02-27,S02,Hamburg,P06,Frozen,8,4.32,0.0
O01797,2026-01-05,S02,Hamburg,P06,Frozen,4,4.13,0.0
O01798,2026-01-22,S05,Frankfurt,P04,Produce,4,0.78,0.0
O01799,2026-03-28,S05,Frankfurt,P01,Beverages,6,3.72,0.1
O01800,2026-03-06,S01,Berlin,P06,Frozen,8,4.33,0.0
O01801,2026-02-22,S03,Munich,P03,Dairy,9,1.18,0.0
O01802,2026-02-12,S01,Berlin,P02,Snacks,8,1.97,0.15
O01803,2026-01-21,S05,Frankfurt,P04,Produce,7,0.77,0.0
O01804,2026-03-29,S04,Cologne,P06,Frozen,5,4.37,0.0
O01805,2026-01-13,S01,Berlin,P07,Bakery,2,1.38,0.1
O01806,2026-01-14,S04,Cologne,P06,Frozen,10,4.56,0.1
O01807,2026-03-06,S05,Frankfurt,P07,Bakery,1,1.55,0.0
O01808,2026-01-28,S02,Hamburg,P07,Bakery,8,1.52,0.1
O01809,2026-01-16,S03,Munich,P07,Bakery,8,1.47,0.0
O01810,2026-02-20,S01,Berlin,P03,Dairy,4,1.2,0.15
O01811,2026-02-03,S03,Munich,P07,Bakery,7,1.55,0.1
O01812,2026-01-05,S01,Berlin,P01,Beverages,3,3.7,0.0
O01813,2026-03-08,S05,Frankfurt,P03,Dairy,6,1.12,0.0
O01814,2026-02-25,S02,Hamburg,P05,Household,7,5.16,0.0
O01815,2026-01-07,S05,Frankfurt,P04,Produce,3,0.87,0.0
O01816,2026-01-23,S04,Cologne,P03,Dairy,9,1.12,0.15
O01817,2026-01-17,S05,Frankfurt,P01,Beverages,10,3.7,0.0
O01818,2026-03-22,S03,Munich,P07,Bakery,9,1.4,0.0
O01819,2026-01-12,S01,Berlin,P01,Beverages,7,3.16,0.0
O01820,2026-01-20,S01,Berlin,P05,Household,9,5.96,0.1
O01821,2026-01-04,S02,Hamburg,P04,Produce,6,0.75,0.0
O01822,2026-01-29,S03,Munich,P02,Snacks,9,2.14,0.0
O01823,2026-02-18,S03,Munich,P06,Frozen,1,4.01,0.0
O01824,2026-03-22,S01,Berlin,P06,Frozen,10,4.51,0.15
O01825,2026-01-16,S01,Berlin,P02,Snacks,5,1.9,0.05
O01826,2026-03-05,S03,Munich,P07,Bakery,4,1.47,0.0
O01827,2026-01-03,S04,Cologne,P01,Beverages,8,3.82,0.15
O01828,2026-02-23,S04,Cologne,P03,Dairy,8,1.27,0.05
O01829,2026-01-23,S05,Frankfurt,P06,Frozen,10,4.5,0.1
O01830,2026-02-14,S04,Cologne,P05,Household,10,5.55,0.15
O01831,2026-02-02,S01,Berlin,P02,Snacks,10,1.81,0.15
O01832,2026-01-20,S02,Hamburg,P07,Bakery,6,1.38,0.1
O01833,2026-01-18,S02,Hamburg,P01,Beverages,3,3.34,0.0
O01834,2026-01-12,S03,Munich,P06,Frozen,9,4.33,0.0
O01835,2026-03-05,S04,Cologne,P05,Household,7,5.96,0.05
O01836,2026-03-29,S03,Munich,P04,Produce,2,0.81,0.0
O01837,2026-02-09,S02,Hamburg,P07,Bakery,4,1.64,0.0
O01838,2026-02-27,S04,Cologne,P05,Household,5,5.85,0.0
O01839,2026-03-19,S04,Cologne,P04,Produce,4,0.81,0.0
O01840,2026-03-22,S01,Berlin,P04,Produce,3,0.86,0.0
O01841,2026-02-02,S05,Frankfurt,P04,Produce,5,0.82,0.0
O01842,2026-03-09,S03,Munich,P04,Produce,1,0.74,0.0
O01843,2026-02-24,S02,Hamburg,P03,Dairy,4,1.1,0.0
O01844,2026-02-17,S02,Hamburg,P07,Bakery,6,1.39,0.0
O01845,2026-01-02,S03,Munich,P02,Snacks,8,2.03,0.0
O01846,2026-01-30,S05,Frankfurt,P01,Beverages,7,3.35,0.05
O01847,2026-01-14,S05,Frankfurt,P03,Dairy,10,1.31,0.0
O01848,2026-03-27,S01,Berlin,P05,Household,7,5.7,0.0
O01849,2026-02-10,S02,Hamburg,P02,Snacks,1,2.12,0.0
O01850,2026-02-05,S04,Cologne,P01,Beverages,2,3.47,0.0
O01851,2026-03-17,S04,Cologne,P02,Snacks,10,1.81,0.15
O01852,2026-01-01,S04,Cologne,P03,Dairy,3,1.28,0.0
O01853,2026-03-10,S05,Frankfurt,P01,Beverages,6,3.6,0.05
O01854,2026-02-23,S03,Munich,P03,Dairy,6,1.26,0.0
O01855,2026-03-13,S03,Munich,P04,Produce,10,0.73,0.1
O01856,2026-03-05,S01,Berlin,P07,Bakery,6,1.63,0.05
O01857,2026-01-07,S01,Berlin,P02,Snacks,2,2.2,0.0
O01858,2026-02-25,S02,Hamburg,P02,Snacks,2,1.88,0.0
O01859,2026-02-17,S05,Frankfurt,P01,Beverages,1,3.33,0.0
O01860,2026-01-15,S01,Berlin,P03,Dairy,2,1.14,0.0
O01861,2026-02-18,S03,Munich,P06,Frozen,3,4.56,0.0
O01862,2026-01-16,S02,Hamburg,P03,Dairy,3,1.26,0.0
O01863,2026-02-22,S04,Cologne,P06,Frozen,2,4.22,0.1
O01864,2026-03-26,S04,Cologne,P03,Dairy,6,1.27,0.0
O01865,2026-01-12,S03,Munich,P07,Bakery,5,1.56,0.0
O01866,2026-02-01,S02,Hamburg,P06,Frozen,2,3.84,0.0
O01867,2026-01-28,S01,Berlin,P06,Frozen,4,4.17,0.0
O01868,2026-03-04,S01,Berlin,P03,Dairy,4,1.28,0.0
O01869,2026-03-07,S03,Munich,P07,Bakery,5,1.56,0.0
O01870,2026-03-06,S01,Berlin,P02,Snacks,4,2.17,0.0
O01871,2026-02-27,S05,Frankfurt,P05,Household,4,5.81,0.1
O01872,2026-02-24,S02,Hamburg,P06,Frozen,5,4.58,0.0
O01873,2026-01-14,S02,Hamburg,P04,Produce,2,0.84,0.1
O01874,2026-01-24,S03,Munich,P01,Beverages,8,3.61,0.0
O01875,2026-02-03,S01,Berlin,P05,Household,2,5.34,0.1
O01876,2026-03-06,S04,Cologne,P05,Household,6,5.01,0.05
O01877,2026-01-07,S04,Cologne,P06,Frozen,7,3.94,0.05
O01878,2026-03-18,S03,Munich,P05,Household,10,5.49,0.0
O01879,2026-03-29,S01,Berlin,P06,Frozen,4,4.59,0.05
O01880,2026-01-05,S05,Frankfurt,P03,Dairy,4,1.1,0.05
O01881,2026-03-21,S04,Cologne,P04,Produce,7,0.74,0.0
O01882,2026-03-30,S03,Munich,P04,Produce,4,0.75,0.15
O01883,2026-02-06,S05,Frankfurt,P03,Dairy,1,1.1,0.0
O01884,2026-03-31,S05,Frankfurt,P04,Produce,5,0.86,0.0
O01885,2026-01-22,S03,Munich,P06,Frozen,2,3.92,0.0
O01886,2026-02-28,S02,Hamburg,P01,Beverages,8,3.45,0.1
